text,id,label
【证治机理】本方所治小儿急惊，系痰热壅盛，内闭心窍，热盛动风所致。小儿脏腑娇嫩，形气未充，腠理不密，感受外邪，易入里化热生痰。痰热蒙闭心窍，扰乱神明，引动肝风，故见身热昏睡，痰盛气粗，惊厥抽搐。治宜清热化痰，开窍醒神。,1143019,"[{'start': 16, 'end': 20, 'text': '痰热壅盛', 'labels': ['主治']}, {'start': 21, 'end': 25, 'text': '内闭心窍', 'labels': ['主治']}, {'start': 82, 'end': 86, 'text': '身热昏睡', 'labels': ['主治']}, {'start': 87, 'end': 91, 'text': '痰盛气粗', 'labels': ['主治']}, {'start': 92, 'end': 96, 'text': '惊厥抽搐', 'labels': ['主治']}, {'start': 99, 'end': 103, 'text': '清热化痰', 'labels': ['功用']}, {'start': 104, 'end': 108, 'text': '开窍醒神', 'labels': ['功用']}]"
佐以半夏曲散结和胃，干姜温中祛寒，二者与黄连相伍，辛开苦降以除痞。又伍麦蘖面（麦芽曲）消食和胃，人参、白术、茯苓、炙甘草补中健脾，亦为佐药。炙甘草尚具调药之用，兼为使药。诸药配伍，可行气消痞，健脾和胃。,1143092,"[{'start': 2, 'end': 4, 'text': '半夏', 'labels': ['组成']}, {'start': 5, 'end': 9, 'text': '散结和胃', 'labels': ['功用']}, {'start': 10, 'end': 12, 'text': '干姜', 'labels': ['组成']}, {'start': 12, 'end': 16, 'text': '温中祛寒', 'labels': ['功用']}, {'start': 20, 'end': 22, 'text': '黄连', 'labels': ['组成']}, {'start': 30, 'end': 32, 'text': '除痞', 'labels': ['功用']}, {'start': 35, 'end': 38, 'text': '麦蘖面', 'labels': ['组成']}, {'start': 39, 'end': 42, 'text': '麦芽曲', 'labels': ['组成']}, {'start': 43, 'end': 47, 'text': '消食和胃', 'labels': ['功用']}, {'start': 48, 'end': 50, 'text': '人参', 'labels': ['组成']}, {'start': 51, 'end': 53, 'text': '白术', 'labels': ['组成']}, {'start': 54, 'end': 56, 'text': '茯苓', 'labels': ['组成']}, {'start': 57, 'end': 60, 'text': '炙甘草', 'labels': ['组成']}, {'start': 60, 'end': 64, 'text': '补中健脾', 'labels': ['功用']}, {'start': 70, 'end': 73, 'text': '炙甘草', 'labels': ['组成']}, {'start': 91, 'end': 95, 'text': '行气消痞', 'labels': ['功用']}, {'start': 96, 'end': 100, 'text': '健脾和胃', 'labels': ['功用']}]"
本方重在攻除冷积，服药后或吐或泻，是邪去之象，故方后云“当腹中鸣，即吐下便瘥”。,1142072,"[{'start': 4, 'end': 8, 'text': '攻除冷积', 'labels': ['功用']}]"
【配伍特点】降以平上实，温以助下虚，肺肾兼顾，主以治上。 ,1143130,
【配伍特点】  主以质润，润中寓行，肠肺同调。,1142091,
山药健脾补肾，固涩精气，为佐药。三药合用，温肾祛寒，缩尿止遗。,1142888,"[{'start': 0, 'end': 2, 'text': '山药', 'labels': ['组成']}, {'start': 2, 'end': 6, 'text': '健脾补肾', 'labels': ['功用']}, {'start': 7, 'end': 11, 'text': '固涩精气', 'labels': ['功用']}, {'start': 21, 'end': 25, 'text': '温肾祛寒', 'labels': ['功用']}, {'start': 26, 'end': 30, 'text': '缩尿止遗', 'labels': ['功用']}]"
石膏倍于麻黄，相制为用。全方主以辛凉，麻黄得石膏，宣肺平喘而不助热；,1141855,"[{'start': 0, 'end': 2, 'text': '石膏', 'labels': ['组成']}, {'start': 4, 'end': 6, 'text': '麻黄', 'labels': ['组成']}, {'start': 19, 'end': 21, 'text': '麻黄', 'labels': ['组成']}, {'start': 22, 'end': 24, 'text': '石膏', 'labels': ['组成']}, {'start': 25, 'end': 29, 'text': '宣肺平喘', 'labels': ['功用']}]"
综观全方，使下元虚寒得温，寒凝气滞得散，则睾丸冷痛、少腹疼痛、疝气痛诸症可愈。,1142557,"[{'start': 13, 'end': 17, 'text': '寒凝气滞', 'labels': ['主治']}, {'start': 21, 'end': 25, 'text': '睾丸冷痛', 'labels': ['主治']}, {'start': 26, 'end': 30, 'text': '少腹疼痛', 'labels': ['主治']}, {'start': 31, 'end': 34, 'text': '疝气痛', 'labels': ['主治']}]"
茯苓健脾渗湿，湿去则痰无由生；生姜辛温散结，和胃止呕，且制半夏之毒；苏叶芳香行气，理肺疏肝，助厚朴以行气宽胸、宣通郁结之气，共为佐药。诸药合用，共奏行气散结，降逆化痰之功。,1143085,"[{'start': 0, 'end': 2, 'text': '茯苓', 'labels': ['组成']}, {'start': 2, 'end': 6, 'text': '健脾渗湿', 'labels': ['功用']}, {'start': 15, 'end': 17, 'text': '生姜', 'labels': ['组成']}, {'start': 17, 'end': 21, 'text': '辛温散结', 'labels': ['功用']}, {'start': 22, 'end': 26, 'text': '和胃止呕', 'labels': ['功用']}, {'start': 29, 'end': 31, 'text': '半夏', 'labels': ['组成']}, {'start': 34, 'end': 36, 'text': '苏叶', 'labels': ['组成']}, {'start': 41, 'end': 45, 'text': '理肺疏肝', 'labels': ['功用']}, {'start': 47, 'end': 49, 'text': '厚朴', 'labels': ['组成']}, {'start': 50, 'end': 54, 'text': '行气宽胸', 'labels': ['功用']}, {'start': 55, 'end': 61, 'text': '宣通郁结之气', 'labels': ['功用']}, {'start': 74, 'end': 78, 'text': '行气散结', 'labels': ['功用']}, {'start': 79, 'end': 83, 'text': '降逆化痰', 'labels': ['功用']}]"
【运用】酸枣仁汤为治疗肝血虚而致虚烦失眠之常用方。以虚烦失眠，咽干口燥，舌红，脉弦细为辨证要点。方中重用酸枣仁，且需先煎。,1142954,"[{'start': 4, 'end': 8, 'text': '酸枣仁汤', 'labels': ['方剂名']}, {'start': 4, 'end': 7, 'text': '酸枣仁', 'labels': ['组成']}, {'start': 11, 'end': 14, 'text': '肝血虚', 'labels': ['主治']}, {'start': 16, 'end': 20, 'text': '虚烦失眠', 'labels': ['主治']}, {'start': 26, 'end': 30, 'text': '虚烦失眠', 'labels': ['主治']}, {'start': 31, 'end': 35, 'text': '咽干口燥', 'labels': ['主治']}, {'start': 36, 'end': 38, 'text': '舌红', 'labels': ['主治']}, {'start': 39, 'end': 42, 'text': '脉弦细', 'labels': ['主治']}, {'start': 52, 'end': 55, 'text': '酸枣仁', 'labels': ['组成']}]"
禹功散配伍少量茴香，意在逐水之力专，且能行气止痛，主治水肿实证属水气内聚者。,1142125,"[{'start': 0, 'end': 3, 'text': '禹功散', 'labels': ['方剂名']}, {'start': 7, 'end': 9, 'text': '茴香', 'labels': ['组成']}, {'start': 12, 'end': 14, 'text': '逐水', 'labels': ['功用']}, {'start': 20, 'end': 24, 'text': '行气止痛', 'labels': ['功用']}, {'start': 27, 'end': 31, 'text': '水肿实证', 'labels': ['主治']}]"
【鉴别】 举元煎、升陷汤、升阳益胃汤和补中益气汤组方立意相似，均以益气健脾药配伍升阳药，属于治疗脾胃气虚、清阳不升或中气下陷之证的方剂。举元煎用参、芪、术、草并用，辅以升麻升阳举陷，重在补气摄血，适用于气虚下陷、血失统摄之血崩、血脱证；,1142645,"[{'start': 5, 'end': 8, 'text': '举元煎', 'labels': ['方剂名']}, {'start': 9, 'end': 12, 'text': '升陷汤', 'labels': ['方剂名']}, {'start': 13, 'end': 18, 'text': '升阳益胃汤', 'labels': ['方剂名']}, {'start': 19, 'end': 24, 'text': '补中益气汤', 'labels': ['方剂名']}, {'start': 33, 'end': 37, 'text': '益气健脾', 'labels': ['功用']}, {'start': 48, 'end': 52, 'text': '脾胃气虚', 'labels': ['主治']}, {'start': 53, 'end': 57, 'text': '清阳不升', 'labels': ['主治']}, {'start': 58, 'end': 62, 'text': '中气下陷', 'labels': ['主治']}, {'start': 68, 'end': 71, 'text': '举元煎', 'labels': ['方剂名']}, {'start': 84, 'end': 86, 'text': '升麻', 'labels': ['组成']}, {'start': 86, 'end': 90, 'text': '升阳举陷', 'labels': ['功用']}, {'start': 93, 'end': 97, 'text': '补气摄血', 'labels': ['功用']}, {'start': 101, 'end': 105, 'text': '气虚下陷', 'labels': ['主治']}, {'start': 106, 'end': 110, 'text': '血失统摄', 'labels': ['主治']}, {'start': 111, 'end': 113, 'text': '血崩', 'labels': ['主治']}, {'start': 114, 'end': 117, 'text': '血脱证', 'labels': ['主治']}]"
【证治机理】小青龙汤主治外感风寒，寒饮内停之证。恶寒发热、无汗、身体疼重，乃风寒束表，卫阳被遏，营阴郁滞，毛窍闭塞引起，属风寒表实证无疑。,1141773,"[{'start': 6, 'end': 10, 'text': '小青龙汤', 'labels': ['方剂名']}, {'start': 12, 'end': 16, 'text': '外感风寒', 'labels': ['主治']}, {'start': 17, 'end': 21, 'text': '寒饮内停', 'labels': ['主治']}, {'start': 24, 'end': 28, 'text': '恶寒发热', 'labels': ['主治']}, {'start': 29, 'end': 31, 'text': '无汗', 'labels': ['主治']}, {'start': 32, 'end': 36, 'text': '身体疼重', 'labels': ['主治']}, {'start': 61, 'end': 66, 'text': '风寒表实证', 'labels': ['主治']}]"
【运用】固冲汤为治疗脾肾亏虚、冲脉不固之崩漏、月经过多之常用方。以出血量多，色淡质稀，腰膝酸软，舌淡，脉微弱为辨证要点。,1142897,"[{'start': 4, 'end': 7, 'text': '固冲汤', 'labels': ['方剂名']}, {'start': 10, 'end': 14, 'text': '脾肾亏虚', 'labels': ['主治']}, {'start': 15, 'end': 19, 'text': '冲脉不固', 'labels': ['主治']}, {'start': 20, 'end': 22, 'text': '崩漏', 'labels': ['主治']}, {'start': 23, 'end': 27, 'text': '月经过多', 'labels': ['主治']}, {'start': 33, 'end': 35, 'text': '出血', 'labels': ['主治']}, {'start': 43, 'end': 47, 'text': '腰膝酸软', 'labels': ['主治']}, {'start': 48, 'end': 50, 'text': '舌淡', 'labels': ['主治']}, {'start': 51, 'end': 54, 'text': '脉微弱', 'labels': ['主治']}]"
方中麝香与六君子、五味子配伍，宣通与补敛相合，既使药力迅速奏效，又无耗散元气之虞。诸药相合，共奏回阳救急、益气固脱之功。,1142512,"[{'start': 2, 'end': 4, 'text': '麝香', 'labels': ['组成']}, {'start': 5, 'end': 8, 'text': '六君子', 'labels': ['组成']}, {'start': 9, 'end': 12, 'text': '五味子', 'labels': ['组成']}, {'start': 48, 'end': 52, 'text': '回阳救急', 'labels': ['功用']}, {'start': 53, 'end': 57, 'text': '益气固脱', 'labels': ['功用']}]"
【配伍特点】重镇潜降以治标，滋养安神以治本。,1142932,"[{'start': 14, 'end': 18, 'text': '滋养安神', 'labels': ['功用']}, {'start': 6, 'end': 10, 'text': '重镇潜降', 'labels': ['功用']}]"
【运用】大补阴丸为治疗阴虚火旺证之常用方。以骨蒸潮热，盗汗遗精，心烦易怒，舌红少苔，尺脉数而有力为辨证要点。,1142759,"[{'start': 4, 'end': 8, 'text': '大补阴丸', 'labels': ['方剂名']}, {'start': 11, 'end': 16, 'text': '阴虚火旺证', 'labels': ['主治']}, {'start': 22, 'end': 26, 'text': '骨蒸潮热', 'labels': ['主治']}, {'start': 27, 'end': 31, 'text': '盗汗遗精', 'labels': ['主治']}, {'start': 32, 'end': 36, 'text': '心烦易怒', 'labels': ['主治']}, {'start': 37, 'end': 41, 'text': '舌红少苔', 'labels': ['主治']}, {'start': 42, 'end': 48, 'text': '尺脉数而有力', 'labels': ['主治']}]"
若邪热初入营分，气分热邪未尽，灼伤肺胃之津，则见身热、口渴、苔黄燥；,1142178,"[{'start': 24, 'end': 26, 'text': '身热', 'labels': ['主治']}, {'start': 27, 'end': 29, 'text': '口渴', 'labels': ['主治']}, {'start': 30, 'end': 33, 'text': '苔黄燥', 'labels': ['主治']}]"
他医用凉药攻之，一月尚未效。钱曰：凉药久则胃寒不能食，小儿虚不能食，当补脾。候饮食如故，即泻肺经，病必愈矣。服补脾药二日，其子欲饮食。钱以泻白散泻肺，遂愈七分。张曰：何以不虚？钱曰：先实其脾，然后泻肺，故不虚也。,1142302,"[{'start': 35, 'end': 37, 'text': '补脾', 'labels': ['功用']}, {'start': 69, 'end': 72, 'text': '泻白散', 'labels': ['方剂名']}]"
【医案举例】有银商，夏得痢疾，医家以为火，用承气汤下之，逐日下数十次。又一医以为虚，补之，痢下止而胸满腹胀，委顿不起，又十余日医药罔效。余随而往视，屋中臭不可近，急命弃置他处，见其合眼朦胧，转侧之，并不知矣。,1142846,"[{'start': 12, 'end': 14, 'text': '痢疾', 'labels': ['主治']}, {'start': 22, 'end': 25, 'text': '承气汤', 'labels': ['方剂名']}, {'start': 49, 'end': 53, 'text': '胸满腹胀', 'labels': ['主治']}]"
【配伍特点】补涩并用，心肾兼顾，气血并调。,1142882,
【证治机理】本证为肾虚不固，心虚不宁，心肾两虚，水火不交所致。肾与膀胱相表里，肾阳虚则固摄无权，膀胱失约，故小便频数或尿如米泔色，甚或遗尿；肾藏精，主封藏，封藏失职，精关不固，故滑精；,1142878,"[{'start': 9, 'end': 13, 'text': '肾虚不固', 'labels': ['主治']}, {'start': 14, 'end': 18, 'text': '心虚不宁', 'labels': ['主治']}, {'start': 19, 'end': 23, 'text': '心肾两虚', 'labels': ['主治']}, {'start': 39, 'end': 42, 'text': '肾阳虚', 'labels': ['主治']}, {'start': 43, 'end': 47, 'text': '固摄无权', 'labels': ['主治']}, {'start': 48, 'end': 52, 'text': '膀胱失约', 'labels': ['主治']}, {'start': 54, 'end': 58, 'text': '小便频数', 'labels': ['主治']}, {'start': 67, 'end': 69, 'text': '遗尿', 'labels': ['主治']}, {'start': 89, 'end': 91, 'text': '滑精', 'labels': ['主治']}]"
【鉴别】牡蛎散与玉屏风散均能益气固表止汗，用于治疗气虚卫外不固之自汗证。牡蛎散补敛并用，重在敛阴潜阳，其收敛止汗之力较强，常用于治疗卫外不固，兼有心阳不潜的自汗、盗汗；,1142832,"[{'start': 4, 'end': 7, 'text': '牡蛎散', 'labels': ['方剂名']}, {'start': 8, 'end': 12, 'text': '玉屏风散', 'labels': ['方剂名']}, {'start': 14, 'end': 20, 'text': '益气固表止汗', 'labels': ['功用']}, {'start': 25, 'end': 35, 'text': '气虚卫外不固之自汗证', 'labels': ['主治']}]"
小麦甘凉，专入心经，养心阴，益心气，并能清心除烦，为佐使药诸药合用，既能益气固表，又能敛阴止汗，使气阴得复则汗出可止。,1142829,"[{'start': 0, 'end': 2, 'text': '小麦', 'labels': ['组成']}, {'start': 10, 'end': 13, 'text': '养心阴', 'labels': ['功用']}, {'start': 14, 'end': 17, 'text': '益心气', 'labels': ['功用']}, {'start': 20, 'end': 24, 'text': '清心除烦', 'labels': ['功用']}, {'start': 36, 'end': 40, 'text': '益气固表', 'labels': ['功用']}, {'start': 43, 'end': 47, 'text': '敛阴止汗', 'labels': ['功用']}]"
厥阴为藏血之经，内寄相火，厥阴有热，则血溢沸腾，而下迫大肠，则为血痢；,1142349,"[{'start': 32, 'end': 34, 'text': '血痢', 'labels': ['主治']}]"
【方解】 四逆汤中生附子大辛大热，入心、脾、肾经，温壮心肾之阳，回阳破阴以救逆，为君药，生用则能迅达内外以温阳逐寒。,1142490,"[{'start': 5, 'end': 8, 'text': '四逆汤', 'labels': ['方剂名']}, {'start': 10, 'end': 12, 'text': '附子', 'labels': ['组成']}, {'start': 53, 'end': 57, 'text': '温阳逐寒', 'labels': ['功用']}]"
【运用】甘麦大枣汤为治疗脏躁之代表方。以精神恍惚，悲伤欲哭为辨证要点。,1142965,"[{'start': 4, 'end': 9, 'text': '甘麦大枣汤', 'labels': ['方剂名']}, {'start': 7, 'end': 8, 'text': '枣', 'labels': ['组成']}, {'start': 20, 'end': 24, 'text': '精神恍惚', 'labels': ['主治']}, {'start': 25, 'end': 29, 'text': '悲伤欲哭', 'labels': ['主治']}]"
【鉴别】天王补心丹与归脾汤两方同用酸枣仁、远志、当归、人参等，有宁心安神、治疗失眠之功。但天王补心丹重用大队滋阴药，意在补心肾之阴血，主治以心肾阴亏内热为主之心神不安证；,1142947,"[{'start': 4, 'end': 9, 'text': '天王补心丹', 'labels': ['方剂名']}, {'start': 10, 'end': 13, 'text': '归脾汤', 'labels': ['方剂名']}, {'start': 17, 'end': 20, 'text': '酸枣仁', 'labels': ['组成']}, {'start': 21, 'end': 23, 'text': '远志', 'labels': ['组成']}, {'start': 24, 'end': 26, 'text': '当归', 'labels': ['组成']}, {'start': 27, 'end': 29, 'text': '人参', 'labels': ['组成']}, {'start': 32, 'end': 36, 'text': '宁心安神', 'labels': ['功用']}, {'start': 39, 'end': 41, 'text': '失眠', 'labels': ['主治']}, {'start': 45, 'end': 50, 'text': '天王补心丹', 'labels': ['方剂名']}, {'start': 54, 'end': 56, 'text': '滋阴', 'labels': ['功用']}, {'start': 60, 'end': 66, 'text': '补心肾之阴血', 'labels': ['功用']}, {'start': 70, 'end': 76, 'text': '心肾阴亏内热', 'labels': ['主治']}, {'start': 79, 'end': 83, 'text': '心神不安', 'labels': ['主治']}]"
【配伍特点】补涩相合，以涩为主；脾肾同调，主补脾气；寄行于收，止不留瘀。,1142896,"[{'start': 22, 'end': 25, 'text': '补脾气', 'labels': ['功用']}, {'start': 31, 'end': 35, 'text': '止不留瘀', 'labels': ['功用']}]"
【医案举例】友人刘星圃患泄泻之症，被医误治，变为痢疾，小便不通，缠绵匝月，竟有一医认为水结，恣用甘遂、甘草，并杂以他药十余味，凑为一剂。病家闻甘遂与甘草相反，人虚如此，今可同服乎？医云：此名经方，非此不行。信而服之，仅服一次即直泻不止，几乎气脱，势甚危殆，始延余诊视。,1142859,"[{'start': 12, 'end': 14, 'text': '泄泻', 'labels': ['主治']}, {'start': 24, 'end': 26, 'text': '痢疾', 'labels': ['主治']}, {'start': 27, 'end': 31, 'text': '小便不通', 'labels': ['主治']}, {'start': 51, 'end': 53, 'text': '甘草', 'labels': ['组成']}, {'start': 48, 'end': 50, 'text': '甘遂', 'labels': ['组成']}, {'start': 71, 'end': 73, 'text': '甘遂', 'labels': ['组成']}, {'start': 74, 'end': 76, 'text': '甘草', 'labels': ['组成']}]"
【鉴别】瓜蒌薤白白酒汤、瓜蒌薤白半夏汤与枳实薤白桂枝汤三方均以瓜蒌配伍薤白为基础，皆具通阳散结、行气祛痰之功，治疗胸阳不振、痰阻气滞之胸痹。但瓜蒌薤白白酒汤药力较小，是通阳散结、行气祛痰之基础方，适用于胸痹而痰浊较轻者；,1143078,"[{'start': 4, 'end': 11, 'text': '瓜蒌薤白白酒汤', 'labels': ['方剂名']}, {'start': 4, 'end': 6, 'text': '瓜蒌', 'labels': ['组成']}, {'start': 6, 'end': 8, 'text': '薤白', 'labels': ['组成']}, {'start': 12, 'end': 14, 'text': '瓜蒌', 'labels': ['组成']}, {'start': 14, 'end': 16, 'text': '薤白', 'labels': ['组成']}, {'start': 12, 'end': 19, 'text': '瓜蒌薤白半夏汤', 'labels': ['方剂名']}, {'start': 16, 'end': 18, 'text': '半夏', 'labels': ['组成']}, {'start': 20, 'end': 22, 'text': '枳实', 'labels': ['组成']}, {'start': 22, 'end': 24, 'text': '薤白', 'labels': ['组成']}, {'start': 24, 'end': 26, 'text': '桂枝', 'labels': ['组成']}, {'start': 20, 'end': 27, 'text': '枳实薤白桂枝汤', 'labels': ['方剂名']}, {'start': 31, 'end': 33, 'text': '瓜蒌', 'labels': ['组成']}, {'start': 35, 'end': 37, 'text': '薤白', 'labels': ['组成']}, {'start': 43, 'end': 47, 'text': '通阳散结', 'labels': ['功用']}, {'start': 48, 'end': 52, 'text': '行气祛痰', 'labels': ['功用']}, {'start': 57, 'end': 61, 'text': '胸阳不振', 'labels': ['功用']}, {'start': 62, 'end': 66, 'text': '痰阻气滞', 'labels': ['功用']}, {'start': 67, 'end': 69, 'text': '胸痹', 'labels': ['功用']}, {'start': 71, 'end': 78, 'text': '瓜蒌薤白白酒汤', 'labels': ['方剂名']}, {'start': 71, 'end': 73, 'text': '瓜蒌', 'labels': ['组成']}, {'start': 73, 'end': 75, 'text': '薤白', 'labels': ['组成']}, {'start': 84, 'end': 88, 'text': '通阳散结', 'labels': ['功用']}, {'start': 89, 'end': 93, 'text': '行气祛痰', 'labels': ['功用']}, {'start': 101, 'end': 103, 'text': '胸痹', 'labels': ['主治']}, {'start': 104, 'end': 106, 'text': '痰浊', 'labels': ['主治']}]"
芍药、大枣益阴养血，既防热邪伤阴，又制疏散太过；生姜发散风寒，均为佐药。甘草调和药性，为使药。,1141874,"[{'start': 0, 'end': 2, 'text': '芍药', 'labels': ['组成']}, {'start': 4, 'end': 5, 'text': '枣', 'labels': ['组成']}, {'start': 5, 'end': 9, 'text': '益阴养血', 'labels': ['功用']}, {'start': 11, 'end': 16, 'text': '防热邪伤阴', 'labels': ['组成']}, {'start': 25, 'end': 26, 'text': '姜', 'labels': ['组成']}, {'start': 26, 'end': 30, 'text': '发散风寒', 'labels': ['功用']}, {'start': 36, 'end': 38, 'text': '甘草', 'labels': ['组成']}]"
【医案举例】 东都张氏孙，九岁，病肺热。他医以犀角、龙麝、生牛黄治之，一月不愈。其症喘嗽，闷乱，饮水不止，全不能食。钱用使君子丸、益黄散，张曰：本有热，何以又行温药。,1142301,"[{'start': 23, 'end': 25, 'text': '犀角', 'labels': ['组成']}, {'start': 26, 'end': 28, 'text': '龙麝', 'labels': ['组成']}, {'start': 30, 'end': 32, 'text': '牛黄', 'labels': ['组成']}, {'start': 41, 'end': 44, 'text': '症喘嗽', 'labels': ['主治']}, {'start': 61, 'end': 64, 'text': '君子丸', 'labels': ['方剂名']}, {'start': 65, 'end': 68, 'text': '益黄散', 'labels': ['方剂名']}]"
目喜开闭不一，是为火热欲从外泄，阴阳不相既济所致；营热波及血分，络伤血溢现于肌肤，则见斑疹隐隐；,1142179,
卫气抗邪，正邪相争，则恶寒、发热；营卫不畅，腠理闭塞， 经脉不通，则无汗、头痛、身痛、骨节疼痛；皮毛内合于肺，寒邪束表，肺气不宣，则上逆为喘；舌苔薄白，脉浮紧，皆是风寒束表之象。法当发汗解表，宣肺平喘。,1141676,"[{'start': 71, 'end': 75, 'text': '舌苔薄白', 'labels': ['主治']}, {'start': 76, 'end': 79, 'text': '脉浮紧', 'labels': ['主治']}, {'start': 91, 'end': 95, 'text': '发汗解表', 'labels': ['功用']}, {'start': 96, 'end': 100, 'text': '宣肺平喘', 'labels': ['功用']}]"
生地、黄芩清泄里热，并防诸辛温燥烈之品助热伤津，亦为佐药。甘草调和诸药为使。,1141754,"[{'start': 0, 'end': 2, 'text': '生地', 'labels': ['组成']}, {'start': 3, 'end': 5, 'text': '黄芩', 'labels': ['组成']}, {'start': 5, 'end': 9, 'text': '清泄里热', 'labels': ['功用']}, {'start': 29, 'end': 31, 'text': '甘草', 'labels': ['组成']}]"
疮疡溃后，久不愈合者，亦为气血不足，用本方补气生血，托疮生肌，疮自收口愈合。,1142691,"[{'start': 0, 'end': 3, 'text': '疮疡溃', 'labels': ['主治']}, {'start': 13, 'end': 17, 'text': '气血不足', 'labels': ['主治']}, {'start': 21, 'end': 25, 'text': '补气生血', 'labels': ['功用']}, {'start': 26, 'end': 30, 'text': '托疮生肌', 'labels': ['功用']}, {'start': 31, 'end': 37, 'text': '疮自收口愈合', 'labels': ['功用']}]"
山栀、竹叶清泻心肺之热，并导热从小便而去，俱为佐药。,1141902,"[{'start': 0, 'end': 2, 'text': '山栀', 'labels': ['组成']}, {'start': 3, 'end': 5, 'text': '竹叶', 'labels': ['组成']}, {'start': 5, 'end': 11, 'text': '清泻心肺之热', 'labels': ['功用']}]"
【方解】生脉散中人参甘温，既大补肺脾之气，又生津液，用为君药。麦冬甘寒，养阴清热，润肺生津，与人参相合，则气阴双补，为臣药。,1142657,"[{'start': 4, 'end': 7, 'text': '生脉散', 'labels': ['方剂名']}, {'start': 8, 'end': 10, 'text': '人参', 'labels': ['组成']}, {'start': 14, 'end': 20, 'text': '大补肺脾之气', 'labels': ['功用']}, {'start': 22, 'end': 25, 'text': '生津液', 'labels': ['功用']}, {'start': 31, 'end': 33, 'text': '麦冬', 'labels': ['组成']}, {'start': 36, 'end': 40, 'text': '养阴清热', 'labels': ['功用']}, {'start': 41, 'end': 45, 'text': '润肺生津', 'labels': ['功用']}, {'start': 47, 'end': 49, 'text': '人参', 'labels': ['组成']}]"
芦根、竹叶清热生津；桔梗合牛蒡子宣肃肺气而止咳利咽，同为佐药。,1141818,"[{'start': 0, 'end': 2, 'text': '芦根', 'labels': ['组成']}, {'start': 3, 'end': 5, 'text': '竹叶', 'labels': ['组成']}, {'start': 5, 'end': 9, 'text': '清热生津', 'labels': ['功用']}, {'start': 10, 'end': 12, 'text': '桔梗', 'labels': ['组成']}, {'start': 13, 'end': 16, 'text': '牛蒡子', 'labels': ['组成']}, {'start': 16, 'end': 20, 'text': '宣肃肺气', 'labels': ['功用']}, {'start': 21, 'end': 25, 'text': '止咳利咽', 'labels': ['功用']}]"
湿热循经下注，则为阴痒、阴肿、筋痿、阴汗；舌红苔黄腻，脉弦数有力，皆为火盛及湿热之象。治宜清泻肝胆实火，清利肝经湿热。,1142271,"[{'start': 9, 'end': 11, 'text': '阴痒', 'labels': ['主治']}, {'start': 12, 'end': 14, 'text': '阴肿', 'labels': ['主治']}, {'start': 15, 'end': 17, 'text': '筋痿', 'labels': ['主治']}, {'start': 18, 'end': 20, 'text': '阴汗', 'labels': ['主治']}, {'start': 21, 'end': 26, 'text': '舌红苔黄腻', 'labels': ['主治']}, {'start': 27, 'end': 32, 'text': '脉弦数有力', 'labels': ['主治']}, {'start': 35, 'end': 37, 'text': '火盛', 'labels': ['主治']}, {'start': 38, 'end': 40, 'text': '湿热', 'labels': ['主治']}, {'start': 45, 'end': 51, 'text': '清泻肝胆实火', 'labels': ['功用']}, {'start': 52, 'end': 58, 'text': '清利肝经湿热', 'labels': ['功用']}]"
【证治机理】紫金锭主治范围较广，病机主要为秽恶痰浊之邪郁阻，气机闭塞，升降失常。秽恶痰浊或疫毒之邪干于肠胃，运化失司，升降失常，则见脘腹胀闷疼痛，恶心呕吐，泄泻下痢；若秽恶痰浊闭阻气机，蒙蔽清窍，则头昏胸闷，甚则昏仆而为痰厥；秽恶痰浊疫毒凝聚肌肤或咽喉，则发为肿毒、痄腮、喉风等。治当辟秽解毒，化痰开窍，消肿止痛。,1143033,"[{'start': 6, 'end': 9, 'text': '紫金锭', 'labels': ['方剂名']}, {'start': 66, 'end': 72, 'text': '脘腹胀闷疼痛', 'labels': ['主治']}, {'start': 73, 'end': 77, 'text': '恶心呕吐', 'labels': ['主治']}, {'start': 78, 'end': 82, 'text': '泄泻下痢', 'labels': ['主治']}, {'start': 99, 'end': 103, 'text': '头昏胸闷', 'labels': ['主治']}, {'start': 106, 'end': 108, 'text': '昏仆', 'labels': ['主治']}, {'start': 110, 'end': 112, 'text': '痰厥', 'labels': ['主治']}, {'start': 130, 'end': 132, 'text': '肿毒', 'labels': ['主治']}, {'start': 133, 'end': 135, 'text': '痄腮', 'labels': ['主治']}, {'start': 136, 'end': 138, 'text': '喉风', 'labels': ['主治']}, {'start': 142, 'end': 146, 'text': '辟秽解毒', 'labels': ['功用']}, {'start': 147, 'end': 151, 'text': '化痰开窍', 'labels': ['功用']}, {'start': 152, 'end': 156, 'text': '消肿止痛', 'labels': ['功用']}]"
即柯琴《伤寒来苏集》所谓：“由于气之不顺，故攻积之剂必用行气之药以主之……,1142006,"[{'start': 22, 'end': 26, 'text': '攻积之剂', 'labels': ['剂型']}]"
【配伍特点】沉降相须，消补相伍，下气而无伤正之虞。 ,1143151,
